x,x,x
"Juego de Faros con Fondo Oscuro, luz de día con LED, para VW Sedan 1500, 1600, 1600i, Combi, Safari",$670.00,https://refaccionariamario.com/faros/7500-juego-de-faros-con-fondo-oscuro-perfiles-led-y-ojo-de-angel-para-vw-sedan-1500-1600-1600i.html
"Juego de Estribos Cromados con Letra ""D"" de Deutschland para VW Sedan","$2,715.00",https://refaccionariamario.com/estribos/13369-juego-de-estribos-cromados-con-letra-d-de-deutschland-para-vw-sedan.html
"Retén de Flecha de Rueda Delantera Top Engine para VW Sedán 1200, 1500",$30.00,https://refaccionariamario.com/retenes/571-reten-de-flecha-de-rueda-delantera-top-engine-para-vw-sedan-1200-1500.html
Mica color Rojo de Cuarto para Vw Sedan,$20.00,https://refaccionariamario.com/micas-de-cuarto/1309-mica-color-rojo-de-cuarto-para-vw-sedan.html
"Mica de Faro de Acrílico Mirsa para VW Sedan Combi, Safari, Caribe",$200.00,https://refaccionariamario.com/micas-de-faro/1311-mica-de-faro-de-acrilico-mirsa-para-vw-sedan-combi-safari-caribe.html
Tolva de Turbina de Motor con Ductos de Calefacción Original Recontruida para Motores VW 1600 enfiados por Aire.,$900.00,https://refaccionariamario.com/tolvas-de-turbina/1704-tolva-de-turbina-repartidora-de-aire-de-motor-con-ductos-de-calefaccion-original-para-vw-sedan-1600-1600i-combi-1600.html
"Pestaña decorativa de tapa de gasolina para VW Sedan 1500, 1600, 1600i",$230.00,https://refaccionariamario.com/mascarillas/7507-pestana-decorativa-de-tapa-de-gasolina-para-vw-sedan-1500-1600-1600i.html
"Juego de Asientos Color Blanco sin Cabeceras Restaurados Originales para VW Sedan 1200, 1500","$8,180.00",https://refaccionariamario.com/asientos/13691-juego-de-asientos-color-blanco-sin-cabeceras-restaurados-originales-para-vw-sedan-1200-1500.html
"Tapa de Distribuidor Roja Traslucida de Encendido Convencional Empi para VW Sedán, Combi, Brasilia, Safari",$280.00,https://refaccionariamario.com/tapas-de-distribuidor/7510-tapa-de-distribuidor-roja-traslucida-de-encendido-convencional-empi-para-vw-sedan-combi-brasilia-safari.html
Pared de Fuego Color Negro para VW Sedán,$805.00,https://refaccionariamario.com/pared-de-fuego/13676-pared-de-fuego-color-negro-para-vw-sedan.html
Tramo de 2 Metros de Manguera de 6 mm Reforzada para Motores a Gasolina Enfriados por Aire,$50.00,https://refaccionariamario.com/mangueras-de-motor/1260-tramo-de-2-metros-de-manguera-de-6-mm-reforzada-para-motores-a-gasolina-enfriados-por-aire.html
"Bujía con Electrodo de Cobre y Cuerda Corta NGK para VW Sedan 1200, 1500, 1600, Combi 1500, 1600, Brasilia, Safari",$35.00,https://refaccionariamario.com/bujias/13966-bujia-con-electrodo-de-cobre-y-cuerda-corta-ngk-para-vw-sedan-1200-1500-1600-combi-1500-1600-brasilia-safari.html
"Terminal de Dirección Lado Derecho SYD para VW Sedan 1200, 1500",$185.00,https://refaccionariamario.com/terminales-de-direccion/13862-terminal-de-direccion-lado-derecho-syd-para-vw-sedan-1200-1500.html
"Pastilla Encendido 4 Patas Bruck para VW Sedán, Combi, Caribe, Atlantic, Brasilia, Safari",$60.00,https://refaccionariamario.com/pastillas-de-encendido/1334-pastilla-encendido-4-patas-bruck-para-vw-sedan-combi-caribe-atlantic-brasilia-safari.html
"Terminal de Dirección Lado Izquierdo SYD para VW Sedán 1200, 1500",$185.00,https://refaccionariamario.com/terminales-de-direccion/13861-terminal-de-direccion-lado-izquierdo-syd-para-vw-sedan-1200-1500.html
"Medidor de Combustible Análogo MSeries para VW Sedan 1600, 1600i, Safari, Brasilia",$350.00,https://refaccionariamario.com/indicadores/1215-medidor-de-combustible-analogo-mseries-para-vw-sedan-1600-1600i-safari-brasilia.html
"Terminal de Dirección Lado Izquierdo con Ojillo SYD para VW Sedán 1200, 1500",$235.00,https://refaccionariamario.com/terminales-de-direccion/13863-terminal-de-direccion-lado-izquierdo-con-ojillo-syd-para-vw-sedan-1200-1500.html
"Esterilla de Piso de Hule Parcialmente Rayado para VW Sedan 1200, 1500",$950.00,https://refaccionariamario.com/esterillas/383-esterilla-de-piso-de-hule-parcialmente-rayado-para-vw-sedan-1200-1500.html
"Perilla Reforzada de Asiento para VW Sedan 1500, 1600, 1600i, Combi, Brasilia, safari, Atlántic, Caribe",$25.00,https://refaccionariamario.com/perillas-de-asiento/1338-perilla-asiento-vw-sedan.html
"Manguera Cromada de Calefacción de Motor Gates para VW Sedan, Combi, Brasilia",$130.00,https://refaccionariamario.com/mangueras-de-calefaccion/14107-manguera-cromada-de-calefaccion-de-motor-gates-para-vw-sedan-combi-brasilia.html
"Perilla de Respaldo de Asiento Delantero para VW Sedan 1600, 1600i, Brasilia, Atlantic, Caribe",$30.00,https://refaccionariamario.com/perillas-de-asiento/1339-perilla-de-respaldo-de-asiento-delantero-para-vw-sedan-1600-1600i-brasilia-atlantic-caribe.html
"Perilla de Palanca de Velocidades Color Negro para VW Sedan 1500, 1600, 1600i, Combi,  Brasilia, Safari, Hormiga",$20.00,https://refaccionariamario.com/perillas-de-palanca-de-velocidades/1340-perilla-de-palanca-de-velocidades-color-negro-para-vw-sedan-1500-1600-1600i-combi-brasilia-safari-hormiga.html
"Pastilla de Encendido de Motor IAP para Sedán, Combi 1200",$830.00,https://refaccionariamario.com/pastillas-de-encendido/8406-pastilla-de-encendido-de-motor-iap-para-sedan-combi-1200.html
"Perilla de palanca de velocidades color CREMA con diagrama de velocidades para VW Sedan, Combi,  Brasilia, Safari, Hormiga",$60.00,https://refaccionariamario.com/perillas-de-palanca-de-velocidades/1341-perilla-para-palanca-de-velocidades-vw-sedan-combi-brasilia-safari.html
"Goma de Cople de Calefacción para VW Sedan, Combi, Brasilia",$15.00,https://refaccionariamario.com/coples-de-calefaccion/14108-goma-de-cople-de-calefaccion-para-vw-sedan-combi-brasilia.html
Juego de 4 Gomas de Barra Estabilizadora con Abrazaderas y Seguros SYD para VW Sedan,$185.00,https://refaccionariamario.com/abrazaderas-de-barra/13837-juego-de-4-gomas-de-barra-estabilizadora-con-abrazaderas-y-seguros-syd-para-vw-sedan.html
"Juego de Pernos de Pistón para VW Sedan 1600, 1600i, Combi 1600, Brasilia, Safari, Hormiga",$205.00,https://refaccionariamario.com/pernos-de-piston/1347-juego-de-pernos-de-piston-para-vw-sedan-1600-1600i-combi-1600-brasilia-safari-hormiga.html
"Piso Metálico Lado Izquierdo para VW Sedan 1600, 1600i","$2,075.00",https://refaccionariamario.com/pisos/1353-piso-metalico-lado-izquierdo-para-vw-sedan-1600-1600i.html
"Espejo Retrovisor Metálico Izquierdo Color Negro para VW Sedan 1500, 1600, 1600i",$245.00,https://refaccionariamario.com/espejos-laterales/4893-espejo-retrovisor-metalico-izquierdo-color-negro-para-vw-sedan-1500-1600-1600i.html
"Piso metálico lado Derecho para VW Sedan 1500, 1600, 1600i","$1,870.00",https://refaccionariamario.com/pisos/1354-piso-metalico-lado-derecho-para-vw-sedan-1500-1600-1600i.html
"Plafón Interior de Luz para VW Sedan 1500, 1600, 1600i, Combi",$270.00,https://refaccionariamario.com/plafones-de-luz/1356-plafon-interior-de-luz-para-vw-sedan-1500-1600-1600i-combi.html
"Espejo Retrovisor Izquierdo Metálico Color Negro para VW Sedán 1500, 1600, 1600i",$140.00,https://refaccionariamario.com/espejos-laterales/4895-espejo-retrovisor-izquierdo-metalico-color-negro-para-vw-sedan-1500-1600-1600i.html
"Polea de Alternador Tropicalizada para VW Sedan 1600, 1600i, Combi 1600, Brasilia, Safari",$120.00,https://refaccionariamario.com/poleas-de-alternador/1364-polea-de-alternador-tropicalizada-para-vw-sedan-1600-1600i-combi-1600-brasilia-safari.html
Espejo Retrovisor Izquierdo Metálico Cromado Auto Especialidades para VW Sedan,$255.00,https://refaccionariamario.com/espejos-laterales/4896-espejo-retrovisor-izquierdo-metalico-cromado-auto-especialidades-para-vw-sedan.html
"Espejo Derecho Cromado para VW Sedán 1500, 1600, 1600i",$300.00,https://refaccionariamario.com/espejos-laterales/4897-espejo-derecho-cromado-para-vw-sedan-1500-1600-1600i.html
"Espejo Retrovisor Metálico Izquierdo Cromado Auto Especialidades para VW Sedan 1500, 1600, 1600i",$310.00,https://refaccionariamario.com/espejos-laterales/4917-espejo-retrovisor-metalico-izquierdo-cromado-auto-especialidades-para-vw-sedan-1500-1600-1600i.html
"Botón de Freno de Mano Original para Pointer, Sedan",$20.00,https://refaccionariamario.com/botones/1795-boton-de-freno-de-mano-original-para-pointer-sedan.html
Porta Carbón Transmisor de Corriente de Alternador Bosch para VW Sedan 1600i,$235.00,https://refaccionariamario.com/portacarbones/1371-porta-carbon-transmisor-de-corriente-de-alternador-bosch-para-vw-sedan-1600i.html
"Relay de Control de Computadora con 5 Patas Original Número 30 para VW Sedan 1600i, Golf A3, Jetta A3, Derby",$470.00,https://refaccionariamario.com/relays/1385-relay-de-control-de-computadora-con-5-patas-original-numero-30-para-vw-sedan-1600i-golf-a3-jetta-a3-derby.html
"Cilindro HELLA de Switch de Arranque con llave para VW Sedan 1500, 1600, 1600i, Combi, Atlántic, Caribe, Golf A2, Jetta A2",$305.00,https://refaccionariamario.com/switchs-de-arranque/4047-switch-arranque-vw-sedan-combi-caribe-hella.html
"Spoiler Delantero de Fibra de Vidrio Tipo Kamei para VW Sedan 1500, 1600, 1600i",$295.00,https://refaccionariamario.com/spoilers/7875-spoiler-delantero-de-fibra-de-vidrio-tipo-kamei-para-vw-sedan-1500-1600-1600i.html
"Chicote con Funda Liberador de Cofre para VW Sedan 1500, 1600, 1600i",$75.00,https://refaccionariamario.com/chicotes-de-cofre/7523-chicote-cofre020.html
Elevador de Cristal de Puerta Derecha para VW Sedan 1500,$365.00,https://refaccionariamario.com/elevadores/7887-elevador-de-cristal-de-puerta-derecha-para-vw-sedan-1500.html
Elevador de Cristal de Puerta Izquierda para VW Sedan 1500,$390.00,https://refaccionariamario.com/elevadores/7888-elevador-de-cristal-de-puerta-izquierda-para-vw-sedan-1500.html
"Base de Visera para VW Sedan, Caribe, Atlantic",$20.00,https://refaccionariamario.com/soportes-de-visera/1437-base-de-visera-para-vw-sedan-caribe-atlantic.html
"Escobilla Interna de Distribuidor de Encendido Convencional Beru para VW Sedan, Combi, Atlántic, Caribe",$90.00,https://refaccionariamario.com/escobillas/6718-escobilla-interna-de-distribuidor-de-encendido-convencional-beru-para-vw-sedan-combi-atlantic-caribe.html
"Par de T-Bars Cromados Rectos Sustitutos de Defensas para VW Sedan 1600, 1600i",$625.00,https://refaccionariamario.com/t-bars/1457-juego-de-t-bar-para-vw-sedan.html
"Tapa de Distribuidor de Encendido Convencional Beru para VW Sedan 1500, 1600, Combi 1600, Atlántic, Caribe",$80.00,https://refaccionariamario.com/tapas-de-distribuidor/1477-tapa-de-distribuidor-de-encendido-convencional-beru-para-vw-sedan-1500-1600-combi-1600-atlantic-caribe.html
Tablero Tipo Original de Switch de Tecla para VW Sedan,"$1,040.00",https://refaccionariamario.com/tableros/1461-tablero-tipo-original-de-switch-de-tecla-para-vw-sedan.html
"Tambor de Freno de Rueda Trasera Brembo para VW Sedan, Brasilia","$1,095.00",https://refaccionariamario.com/tambores/1466-tambor-de-freno-de-rueda-trasera-brembo-para-vw-sedan-brasilia.html
Spoiler de Defensa Delantera Tipo A4 para VW Sedán,$240.00,https://refaccionariamario.com/spoilers/3499-spoiler-de-defensa-delantera-tipo-a4-para-vw-sedan.html
Tapa de Motor con 4 Rejillas Centauro para VW Sedan,"$2,075.00",https://refaccionariamario.com/tapas-de-motor/1479-tapa-de-motor-con-4-rejillas-centauro-para-vw-sedan.html
Silenciador de 1 Salida Tipo Original Miller para VW Sedan 1600,"$2,000.00",https://refaccionariamario.com/silenciadores/6690-silenciador-de-1-salida-tipo-original-miller-para-vw-sedan-1600.html
"Switch Interruptor de Luces Intermitentes Tipo Jalón para VW Sedan 1500, 1600 Combi 1500, 1600","$1,125.00",https://refaccionariamario.com/switchs-de-intermitentes/7996-switch-interruptor-de-luces-intermitentes-tipo-jalon-para-vw-sedan-1500-1600-combi-1500-1600.html
"Hule de Chapa de Motor de 3 Tornillos para VW Sedan 1500, 1600",$15.00,https://refaccionariamario.com/hules-de-manija/8062-hule-de-chapa-de-motor-de-3-tornillos-para-vw-sedan-1500-1600.html
"Retén de Flecha de Mando de Transmisión para VW Sedan, Combi, Hormiga, Safari, Hormiga",$45.00,https://refaccionariamario.com/retenes/8071-reten-de-flecha-de-mando-de-transmision-para-vw-sedan-combi-hormiga-safari-hormiga.html
Tapón de Tubo de Prueba de Catalizador Original para VW Sedan 1600i,$30.00,https://refaccionariamario.com/tapones-de-convertidor/1487-tapon-de-tubo-de-prueba-de-catalizador-original-para-vw-sedan-1600i.html
"Tapón Redondo de Espejo Retrovisor para VW Sedan, Combi",$8.00,https://refaccionariamario.com/tapones-de-espejo/1488-tapon-redondo-de-espejo-retrovisor-para-vw-sedan-combi.html
"Tapón de Gasolina Ergonómico con Llaves para VW Sedan 1600, 1600i",$110.00,https://refaccionariamario.com/tapones-de-gasolina/1491-tapon-de-gasolina-ergonomico-con-llaves-para-vw-sedan-1600-1600i.html
Tapón de Monoblock de Hule Ingel para VW Sedan 1600i,$30.00,https://refaccionariamario.com/tapones-de-monoblock/1494-tapon-de-monoblock-de-hule-ingel-para-vw-sedan-1600i.html
"Múltiple de Admisión color Gris con Base de Carburador para VW Sedan 1600, Combi 1600, Brasilia, Safari, Hormiga",$755.00,https://refaccionariamario.com/multiples-de-admision/1323-multiple-de-admision-color-gris-con-base-de-carburador-para-vw-sedan-1600-combi-1600-brasilia-safari-hormiga.html
"Tapón de Rin Cromado con Emblema de Wolfsburg para VW Sedán, Combi, Safari, Brasilia",$170.00,https://refaccionariamario.com/tapones-de-rin/1496-tapon-de-rin-cromado-con-emblema-de-wolfsburg-para-vw-sedan-combi-safari-brasilia.html
Tolva de Motor con 1 Salida de Escape para VW Sedan 1600i,$655.00,https://refaccionariamario.com/tolvas-de-motor/1500-tolva-de-motor-con-1-salida-de-escape-para-vw-sedan-1600i.html
"Pastilla de Encendido de 7 Puntas de Bobina a Distribuidor Febi para VW Sedan, Golf A2, Jetta A2, Caribe, Atlantic",$490.00,https://refaccionariamario.com/pastillas-de-encendido/1332-pastilla-de-encendido-de-7-puntas-de-bobina-a-distribuidor-febi-para-vw-sedan-golf-a2-jetta-a2-caribe-atlantic.html
"Tolva de Turbina Repartidora de Aire de Motor Cromada sin Ductos de Calefacción Scat para VW Sedan 1600, 1600i, Combi 1600","$2,310.00",https://refaccionariamario.com/tolvas-de-turbina/1502-tolva-de-turbina-repartidora-de-aire-de-motor-cromada-sin-ductos-de-calefaccion-scat-para-vw-sedan-1600-1600i-combi-1600.html
"Pastilla de Encendido de 7 Puntas Hella para VW Sedan, Golf A2, Jetta A2, Caribe, Atlantic, Combi",$395.00,https://refaccionariamario.com/pastillas-de-encendido/1333-pastilla-de-encendido-de-7-puntas-hella-para-vw-sedan-golf-a2-jetta-a2-caribe-atlantic-combi.html
"Tolva de Turbina Repartidora de Aire de Motor Cromada con Ductos de Calefacción Scat para VW Sedan 1600, 1600i, Combi 1600","$2,455.00",https://refaccionariamario.com/tolvas-de-turbina/1503-tolva-de-turbina-para-vw-sedan.html
Mascarilla de Tablero Perforada de Aluminio para VW Sedan,$695.00,https://refaccionariamario.com/mascarillas/8267-mascarilla-de-tablero-perforada-de-aluminio-para-vw-sedan.html
Tornillo de Riel de Inyectores para VW Sedan 1600i,$7.00,https://refaccionariamario.com/tornillos-de-flauta/1508-tornillo-de-riel-de-inyectores-para-vw-sedan-1600i.html
Tornillo Fijador de Marcha con Cabeza Allen para VW Sedan 1600i,$40.00,https://refaccionariamario.com/tornillos-de-marcha/1510-tornillo-fijador-de-marcha-con-cabeza-allen-para-vw-sedan-1600i.html
"Tornillo de Múltiple Escape CORTO para VW Sedan 1600, 1600i, Combi 1600, Safari, Brasilia, Hormiga",$3.00,https://refaccionariamario.com/tornillos-de-multiple-de-escape/1511-tornillo-para-multiple-de-escape-para-vw-sedan.html
Mica Acrílica de Calavera de 3 Colores Mirsa para VW Sedan 1500,$160.00,https://refaccionariamario.com/micas-de-calavera/8285-mica-acrilica-de-calavera-de-3-colores-mirsa-para-vw-sedan-1500.html
Horquilla Impulsora de Collarín de Clutch DELGADA para VW Sedan 1500,$70.00,https://refaccionariamario.com/horquillas-de-clutch/8398-horquilla-impulsora-de-collarin-de-clutch-delgada-para-vw-sedan-1500.html
"Torre de Asiento Delantero Lado Derecho para VW Sedán 1600, 1600i",$200.00,https://refaccionariamario.com/torres-de-asiento/1518-torre-de-asiento-delantero-lado-derecho-para-vw-sedan-1600-1600i.html
"Torre de Asiento Delantero Lado Izquierdo para VW Sedán 1600, 1600i",$200.00,https://refaccionariamario.com/torres-de-asiento/1519-torre-de-asiento-delantero-lado-izquierdo-para-vw-sedan-1600-1600i.html
Tubo Principal Metálico de Gasolina para VW Sedan 1600i,$100.00,https://refaccionariamario.com/tubos-de-gasolina/1521-tubo-principal-metalico-de-gasolina-para-vw-sedan-1600i.html
"Tuerca de Columna de Dirección y Volante para VW Sedán 1600, 1600i, Combi",$35.00,https://refaccionariamario.com/tuercas-de-volante/1523-tuerca-de-columna-de-direccion-y-volante-para-vw-sedan-1600-1600i-combi.html
Hule de Calavera BLANCO Lado Izquierdo para VW Sedan 1500,$30.00,https://refaccionariamario.com/hules-de-calavera/8424-hule-de-calavera-blanco-lado-izquierdo-para-vw-sedan-1500.html
Válvula Ralentí HELLA para VW Sedan 1600i,"$8,960.00",https://refaccionariamario.com/valvulas-de-ralenti/1525-valvula-ralenti-hella-para-vw-sedan-1600i.html
Salpicadera Trasera Izquierda de Fibra de Vidrio para VW Sedan 1500,$845.00,https://refaccionariamario.com/salpicaderas/8427-salpicadera-trasera-izquierda-de-fibra-de-vidrio-para-vw-sedan-1500.html
"Varilla de Dirección Lado Derecho Larga con Terminales Bruck para VW Sedan 1600, 1600i",$365.00,https://refaccionariamario.com/varillas-de-direccion/1530-varilla-de-direccion-lado-derecho-larga-con-terminales-bruck-para-vw-sedan-1600-1600i.html
Salpicadera Trasera Derecha de Fibra de Vidrio para VW Sedan 1500,$845.00,https://refaccionariamario.com/salpicaderas/8428-salpicadera-trasera-derecha-de-fibra-de-vidrio-para-vw-sedan-1500.html
Sonda Lambda de 4 Cables de Conector Grande Bosch para VW Sedan 1600i,"$1,370.00",https://refaccionariamario.com/sondas-lambda/1536-sonda-lambda-de-4-cables-de-conector-grande-bosch-para-vw-sedan-1600i.html
Sonda Lambda de 3 Cables Bosch para VW Sedan 1600i,"$1,405.00",https://refaccionariamario.com/sondas-lambda/1537-sonda-lambda-de-3-cables-bosch-para-vw-sedan-1600i.html
"Juego de Faros con Perfiles Led Tunix para VW Sedan, Combi, Safari, Caribe, Hormiga",$630.00,https://refaccionariamario.com/faros/8515-juego-de-faros-con-perfiles-led-tunix-para-vw-sedan-combi-safari-caribe-hormiga.html
Arnés de Sonda Lambda para VW Sedan 1600i,$90.00,https://refaccionariamario.com/sockets-de-sonda/1542-arnes-de-sonda-lambda-para-vw-sedan-1600i.html
"Porta Platinos de Distribuidor para VW Sedan 1600, Combi 1600, Brasilia, safari, Hormiga, Atlántic, Caribe",$105.00,https://refaccionariamario.com/porta-platinos/1372-porta-platinos-de-distribuidor-para-vw-sedan-1600-combi-1600-brasilia-safari-hormiga-atlantic-caribe.html
